X,Y,Name,country,provincia,concello,LUGAR_E_PARROQUIA
-8.4384375,42.178968426168,Ruinas Santa Leocadia de Guillade,España,Pontevedra,Ponteareas,A Encostada
-8.4377933,42.179467326168,Lagar de Santa Leocaia,España,Pontevedra,Ponteareas,A Encostada
-8.1209865,42.216337826168,Ara romana de Zaparín,España,Ourense,Cortegada,Zaparín
-8.1743443,42.336519526168,Vila romana de Coto dos Mouros,España,Ourense,Carballeda de Avia,A Veronza
-8.1267862,41.819040626168,Mutatio romana de As Mouruás,España,Ourense,Lobios,Entorno rural
-8.1610174,42.371127226168,Sarcófagos de Orega,España,Ourense,Leiro,Paredes
-8.3295754,42.211024226168,Mámoas de Chan dos Mouros,España,Pontevedra,A Caniza,Entorno rural
-8.3301655,42.211038126168,Laguna estacional y posible impacto de meteorito,España,Pontevedra,A Caniza,Entorno rural
-7.8877152,42.846599826168,Sarcófago doble de Albá,España,Lugo,Palas de Rei,O Outeiro
-8.5021339,42.534076126168,Petroglifos Chan Da Lagoa,España,Pontevedra,O Campo Lameiro,Caneda
-8.5063523,42.541719126168,Petroglifos De Matabois,España,Pontevedra,O Campo Lameiro,Caneda
-7.978749,42.733150026168,Sarcófago doble de Ventosa,España,Pontevedra,Agolada,Río de Camba
-7.6093928,42.320879326168,Petróglifo do Carpazal,España,Ourense,Xunqueira de Espadanedo,Xunqueira de Espadanedo
-8.8394112,42.434853826168,Sarcófagos de Vilalonga,España,Pontevedra,Sanxenxo,Peai
-8.9846864,42.577027526168,Laxe das Cabras,España,A Coruña,Santa Uxía de Ribeira,Os Carballiños
-8.7267984,41.880086226168,Túnel romano do Couço do Monte Furado,Portugal,Viana do Castelo,Vila Nova de Cerveira,Covas
