id_uri,Name,lat,lon,concello,provincia,LUGAR_E_PARROQUIA,lon_gis,lat_gis,country,tipo_slug,pais,id_concello,id_provincia
castillos-outeiro-dos-mouros-42.1341--8.7619,Outeiro Dos Mouros,42.134145,-8.761874,Nigrán,Pontevedra,Nandín,-8.761874,42.134145,España,castillos,España,nigran-pontevedra-espana,pontevedra
castillos-castelo-de-los-sarmiento-42.2868--8.1439,Castelo De Los Sarmiento,42.286751,-8.143924,Ribadavia,Ourense,Figueirido,-8.143924,42.286751,España,castillos,España,ribadavia-ourense-espana,ourense
castillos-castillo-de-sarria-42.7766--7.4186,Castillo De Sarria,42.776607,-7.418572,Sarria,Lugo,A Áspera,-7.418572,42.776607,España,castillos,España,sarria-lugo-espana,lugo
castillos-torre-de-castroverde-43.0323--7.3265,Torre De Castroverde,43.032322,-7.326487,Castroverde,Lugo,Castroverde,-7.326487,43.032322,España,castillos,España,castroverde-lugo-espana,lugo
castillos-torre-de-los-andrade-43.4077--8.172,Torre De Los Andrade,43.407697,-8.172027,Puentedeume,A Coruña,Souto Da Vila,-8.172027,43.407697,España,castillos,España,puentedeume-a-coruna-espana,a-coruna
castillos-castelo-de-mos-42.1973--8.5857,Castelo De Mos,42.197314,-8.585694,Mos,Pontevedra,As Regadas,-8.585694,42.197314,España,castillos,España,mos-pontevedra-espana,pontevedra
castillos-castelo-de-chavella-41.9946--8.866,Castelo De Chavella,41.994586,-8.865975,O Arrabal,Pontevedra,A Ovellariza,-8.865975,41.994586,España,castillos,España,o-arrabal-pontevedra-espana,pontevedra
castillos-a-peneda-42.3269--8.5903,A Peneda,42.326948,-8.590278,Redondela,Pontevedra,Arcade De Riba,-8.590278,42.326948,España,castillos,España,redondela-pontevedra-espana,pontevedra
castillos-torres-de-mens-43.2973--8.8645,Torres De Mens,43.297344,-8.864514,Malpica,A Coruña,Suhorta,-8.864514,43.297344,España,castillos,España,malpica-a-coruna-espana,a-coruna
castillos-castelo-do-suido-42.3879--8.3479,Castelo Do Suido,42.387873,-8.347896,A Lama,Pontevedra,Pigarzos,-8.347896,42.387873,España,castillos,España,a-lama-pontevedra-espana,pontevedra
castillos-castelo-de-entenza-42.0839--8.555,Castelo De Entenza,42.083942,-8.555039,A Esfarrapada,Pontevedra,O Castelo,-8.555039,42.083942,España,castillos,España,a-esfarrapada-pontevedra-espana,pontevedra
castillos-castelo-de-san-anton-43.3656--8.3879,Castelo De San Antón,43.365572,-8.387855,La Coruña,A Coruña,Ciudad Vieja,-8.387855,43.365572,España,castillos,España,la-coruna-a-coruna-espana,a-coruna
castillos-o-castelino-42.3984--8.5045,O Casteliño,42.398375,-8.504469,Cerdedo Cotobade,Pontevedra,Entorno Rural,-8.504469,42.398375,España,castillos,España,cerdedo-cotobade-pontevedra-espana,pontevedra
castillos-o-castelo-grande-42.4008--8.5029,O Castelo Grande,42.400775,-8.502869,Ponte Caldelas,Pontevedra,Gradín,-8.502869,42.400775,España,castillos,España,ponte-caldelas-pontevedra-espana,pontevedra
castillos-torre-de-fornelos-42.1483--8.2349,Torre De Fornelos,42.148298,-8.234879,Crecente,Pontevedra,A Ponte Ribadil,-8.234879,42.148298,España,castillos,España,crecente-pontevedra-espana,pontevedra
castillos-edificio-garcia-florez-42.4328--8.643,Edificio García Flórez,42.432764,-8.643006,Pontevedra,Pontevedra,Entorno Rural,-8.643006,42.432764,España,castillos,España,pontevedra-pontevedra-espana,pontevedra
castillos-torre-de-vilanova-42.1662--7.9551,Torre De Vilanova,42.166228,-7.955104,Celanova,Ourense,Vilanova Dos Infantes,-7.955104,42.166228,España,castillos,España,celanova-ourense-espana,ourense
castillos-edificio-da-deputacion-42.4302--8.6482,Edificio Da Deputación,42.4302,-8.648211,Pontevedra,Pontevedra,Moureira De Abaixo,-8.648211,42.4302,España,castillos,España,pontevedra-pontevedra-espana,pontevedra
castillos-concello-de-pontevedra-42.432--8.6468,Concello De Pontevedra,42.431977,-8.646848,Pontevedra,Pontevedra,Moureira De Arriba,-8.646848,42.431977,España,castillos,España,pontevedra-pontevedra-espana,pontevedra
castillos-edificio-de-facenda-42.4316--8.6433,Edificio De Facenda,42.43163,-8.643284,Pontevedra,Pontevedra,Entorno Rural,-8.643284,42.43163,España,castillos,España,pontevedra-pontevedra-espana,pontevedra
castillos-a-cerca-42.3465--8.6267,A Cerca,42.346529,-8.626745,O Toural,Pontevedra,Paredes,-8.626745,42.346529,España,castillos,España,o-toural-pontevedra-espana,pontevedra
castillos-forta-da-atalaia-41.9506--7.454,Forta Da Atalaia,41.95057,-7.454041,Monterrei,Ourense,Monterrei,-7.454041,41.95057,España,castillos,España,monterrei-ourense-espana,ourense
castillos-castillo-de-san-felipe-43.4644--8.2817,Castillo De San Felipe,43.464409,-8.281699,Ferrol,A Coruña,San Cristóbal,-8.281699,43.464409,España,castillos,España,ferrol-a-coruna-espana,a-coruna
castillos-castillo-de-monterrei-41.9469--7.4493,Castillo De Monterrei,41.946883,-7.449342,Monterrei,Ourense,Monterrei,-7.449342,41.946883,España,castillos,España,monterrei-ourense-espana,ourense
castillos-pazo-de-san-roque-42.2258--8.7119,Pazo De San Roque,42.225778,-8.711921,Vigo,Pontevedra,Santiago De Vigo,-8.711921,42.225778,España,castillos,España,vigo-pontevedra-espana,pontevedra
castillos-torre-de-celas-43.2495--8.4086,Torre De Celas,43.249532,-8.408588,Culleredo,A Coruña,Celas,-8.408588,43.249532,España,castillos,España,culleredo-a-coruna-espana,a-coruna
